Player,Rk,Date,Age,Tm,home_away,Opp,win_margin,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
Kelsey Mitchell,19,2024-06-27,28.6,IND,away,SEA,-12.0,1,25.4,5,10,.500,2,5,.400,2,3,.667,3,0,3,0,0,0,4,2,14,5.9
Kelsey Mitchell,20,2024-06-30,28.6,IND,away,PHO,6.0,1,21.1,5,11,.455,3,6,.500,3,3,1.000,0,3,3,1,1,0,1,1,16,11.5
Kelsey Mitchell,21,2024-07-02,28.6,IND,away,LVA,-19.0,1,35.4,9,20,.450,5,10,.500,0,0,,2,2,4,1,0,0,2,3,23,12.1
Kelsey Mitchell,22,2024-07-06,28.6,IND,home,NYL,5.0,1,35.5,5,14,.357,2,7,.286,2,2,1.000,1,3,4,2,1,0,1,0,14,9.2
Kelsey Mitchell,23,2024-07-10,28.7,IND,home,WAS,-5.0,1,37.8,6,14,.429,0,8,.000,3,5,.600,0,3,3,2,0,0,2,1,15,6.7
Kelsey Mitchell,24,2024-07-12,28.7,IND,home,PHO,9.0,1,33.0,11,19,.579,3,10,.300,3,3,1.000,1,2,3,0,1,0,0,4,28,19.8
Kelsey Mitchell,25,2024-07-14,28.7,IND,away,MIN,7.0,1,34.6,8,18,.444,3,9,.333,2,2,1.000,2,2,4,3,1,1,2,1,21,15.0
Kelsey Mitchell,26,2024-07-17,28.7,IND,away,DAL,-8.0,1,35.8,6,10,.600,1,3,.333,0,0,,0,2,2,1,0,0,2,3,13,6.5
Kelsey Mitchell,27,2024-08-16,28.8,IND,home,PHO,9.0,1,37.0,11,22,.500,6,13,.462,0,0,,1,4,5,3,0,1,1,3,28,19.5
Kelsey Mitchell,28,2024-08-18,28.8,IND,home,SEA,17.0,1,34.6,10,19,.526,5,8,.625,2,2,1.000,1,1,2,3,3,1,1,0,27,23.5
Kelsey Mitchell,29,2024-08-24,28.8,IND,away,MIN,-10.0,1,34.4,8,17,.471,2,10,.200,3,3,1.000,2,2,4,3,2,0,0,3,21,17.2
Kelsey Mitchell,30,2024-08-26,28.8,IND,away,ATL,5.0,1,37.9,10,23,.435,3,10,.300,6,6,1.000,1,6,7,1,1,0,1,0,29,20.1
Kelsey Mitchell,31,2024-08-28,28.8,IND,home,CON,4.0,1,37.8,8,14,.571,4,7,.571,3,3,1.000,0,4,4,3,0,2,1,0,23,20.1
Kelsey Mitchell,32,2024-08-30,28.8,IND,away,CHI,19.0,1,28.6,9,13,.692,3,5,.600,2,3,.667,0,1,1,1,0,0,2,3,23,14.9
Kelsey Mitchell,33,2024-09-01,28.8,IND,away,DAL,7.0,1,37.0,12,22,.545,5,7,.714,7,8,.875,2,4,6,3,0,0,3,2,36,25.9
Kelsey Mitchell,34,2024-09-04,28.8,IND,home,LAS,7.0,1,36.3,8,18,.444,2,7,.286,0,0,,1,3,4,2,0,0,3,1,18,8.2
Kelsey Mitchell,35,2024-09-06,28.8,IND,home,MIN,-11.0,1,38.0,7,19,.368,4,8,.500,5,5,1.000,0,2,2,2,0,0,4,3,23,9.3
Kelsey Mitchell,36,2024-09-08,28.8,IND,home,ATL,4.0,1,42.0,8,16,.500,2,7,.286,3,4,.750,0,4,4,1,1,0,4,2,21,10.7
Kelsey Mitchell,37,2024-09-11,28.8,IND,home,LVA,-11.0,1,38.2,9,19,.474,4,7,.571,2,3,.667,0,1,1,1,1,0,2,1,24,13.5
Kelsey Mitchell,38,2024-09-13,28.8,IND,home,LVA,-4.0,1,35.3,8,16,.500,3,7,.429,1,2,.500,0,2,2,0,1,0,3,0,20,10.2
Kelsey Mitchell,39,2024-09-15,28.8,IND,home,DAL,1.0,1,30.0,12,21,.571,6,12,.500,0,0,,0,0,0,1,0,0,1,1,30,19.4
Kelsey Mitchell,40,2024-09-19,28.9,IND,away,WAS,-1.0,1,4.6,2,2,1.000,0,0,,0,0,,0,0,0,1,0,0,0,0,4,4.1
Tiffany Mitchell,1,2024-05-14,29.6,CON,home,IND,21.0,0,11.5,1,4,.250,0,1,.000,2,2,1.000,1,0,1,1,0,0,0,2,4,2.2
Tiffany Mitchell,2,2024-05-17,29.6,CON,home,WAS,7.0,0,3.1,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1
Tiffany Mitchell,3,2024-05-20,29.7,CON,away,IND,4.0,0,11.0,0,2,.000,0,1,.000,0,0,,2,0,2,0,0,0,1,0,0,-1.0
Tiffany Mitchell,4,2024-05-23,29.7,CON,home,MIN,1.0,0,26.0,2,5,.400,0,0,,1,2,.500,1,2,3,1,2,0,1,0,5,4.9
Tiffany Mitchell,5,2024-05-25,29.7,CON,away,CHI,4.0,0,18.9,1,6,.167,0,1,.000,2,2,1.000,3,1,4,1,0,0,0,2,4,2.5
Tiffany Mitchell,6,2024-05-28,29.7,CON,home,PHO,23.0,0,17.6,0,5,.000,0,2,.000,5,6,.833,1,4,5,2,0,0,0,1,5,4.0
Tiffany Mitchell,7,2024-05-31,29.7,CON,home,DAL,2.0,0,10.6,1,3,.333,1,1,1.000,2,2,1.000,1,0,1,0,3,0,0,2,5,6.2
Tiffany Mitchell,8,2024-06-02,29.7,CON,away,ATL,19.0,0,15.2,1,3,.333,0,1,.000,0,0,,0,1,1,0,1,0,2,1,2,-0.8
Tiffany Mitchell,9,2024-06-04,29.7,CON,home,WAS,17.0,0,18.9,2,3,.667,1,1,1.000,2,6,.333,0,1,1,0,0,0,1,1,7,3.0
Tiffany Mitchell,10,2024-06-08,29.7,CON,home,NYL,-7.0,0,14.4,5,6,.833,1,1,1.000,1,1,1.000,0,1,1,1,0,0,1,1,12,9.4
Tiffany Mitchell,11,2024-06-10,29.7,CON,home,IND,17.0,0,21.8,3,9,.333,1,1,1.000,3,3,1.000,0,0,0,1,0,0,2,2,10,2.8
Tiffany Mitchell,12,2024-06-12,29.7,CON,away,CHI,8.0,0,21.8,1,3,.333,0,1,.000,1,2,.500,0,0,0,3,1,0,1,0,3,3.0
Tiffany Mitchell,13,2024-06-15,29.7,CON,away,DAL,18.0,0,19.7,1,6,.167,0,1,.000,2,2,1.000,0,3,3,0,0,0,1,2,4,-0.7
Tiffany Mitchell,14,2024-06-18,29.7,CON,home,LAS,9.0,0,19.8,3,8,.375,0,1,.000,0,0,,0,4,4,0,0,0,0,2,6,2.0
Tiffany Mitchell,15,2024-06-21,29.7,CON,away,LVA,-11.0,0,22.7,0,3,.000,0,1,.000,2,4,.500,0,0,0,0,0,0,0,1,2,-1.3
Tiffany Mitchell,16,2024-06-23,29.8,CON,away,SEA,-11.0,0,15.9,3,7,.429,0,1,.000,0,0,,0,2,2,1,0,0,0,1,6,3.2
Tiffany Mitchell,17,2024-06-27,29.8,CON,away,WAS,3.0,0,15.4,0,3,.000,0,1,.000,2,2,1.000,1,0,1,2,1,0,2,2,2,0.2
Tiffany Mitchell,18,2024-06-28,29.8,CON,home,ATL,-4.0,0,5.9,1,4,.250,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-0.4
Tiffany Mitchell,19,2024-07-01,29.8,CON,away,PHO,11.0,0,15.3,3,4,.750,0,1,.000,3,3,1.000,0,1,1,3,0,0,0,2,9,9.0
Tiffany Mitchell,20,2024-07-04,29.8,CON,away,MIN,5.0,0,17.5,2,6,.333,0,1,.000,0,0,,0,0,0,0,0,0,0,2,4,-0.2
Tiffany Mitchell,21,2024-07-07,29.8,CON,home,ATL,13.0,0,21.4,4,7,.571,1,2,.500,4,4,1.000,0,3,3,1,0,1,1,0,13,11.0
Tiffany Mitchell,22,2024-07-10,29.8,CON,home,NYL,-3.0,0,16.5,1,3,.333,0,0,,2,2,1.000,0,1,1,1,0,0,1,2,4,1.5
Tiffany Mitchell,23,2024-07-14,29.8,CON,home,PHO,27.0,0,10.1,2,5,.400,0,1,.000,0,0,,1,2,3,1,2,0,1,0,4,4.3
Tiffany Mitchell,24,2024-07-16,29.8,CON,away,NYL,-8.0,0,20.6,1,3,.333,1,2,.500,2,3,.667,0,0,0,0,1,0,0,2,5,3.1
Nika Mühl,1,2024-05-22,23.1,SEA,home,IND,2.0,0,2.6,0,1,0.0,0,1,0.0,0,0,,1,1,2,0,0,0,0,0,0,0.3
Nika Mühl,2,2024-05-25,23.1,SEA,home,WAS,32.0,0,3.6,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,1,0,0.2
Nika Mühl,3,2024-05-30,23.1,SEA,away,IND,15.0,0,4.8,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,1,3,0,-2.9
Nika Mühl,4,2024-06-04,23.2,SEA,home,PHO,18.0,0,1.4,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Nika Mühl,5,2024-06-09,23.2,SEA,away,MIN,-19.0,0,1.2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Nika Mühl,6,2024-06-11,23.2,SEA,home,LAS,16.0,0,0.7,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,0.3
Nika Mühl,7,2024-06-19,23.2,SEA,away,LVA,-11.0,0,0.9,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Nika Mühl,8,2024-06-27,23.2,SEA,home,IND,12.0,0,0.8,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Nika Mühl,9,2024-06-29,23.2,SEA,home,DAL,21.0,0,2.8,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,1,0,0.3
Nika Mühl,10,2024-07-01,23.2,SEA,home,DAL,24.0,0,6.8,0,2,0.0,0,1,0.0,0,0,,1,0,1,0,0,0,1,0,0,-1.7
Nika Mühl,11,2024-07-12,23.3,SEA,home,MIN,28.0,0,5.8,0,2,0.0,0,2,0.0,0,0,,0,0,0,0,0,0,1,0,0,-2.4
Nika Mühl,12,2024-07-14,23.3,SEA,home,ATL,11.0,0,1.5,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Nika Mühl,13,2024-08-18,23.4,SEA,away,IND,-17.0,0,1.3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Nika Mühl,14,2024-09-07,23.4,SEA,home,PHO,24.0,0,6.0,0,1,0.0,0,1,0.0,0,0,,1,0,1,3,1,0,1,0,0,2.1
Nika Mühl,15,2024-09-15,23.4,SEA,home,LAS,3.0,0,2.2,0,2,0.0,0,1,0.0,0,0,,1,0,1,0,0,0,0,0,0,-0.7
Nika Mühl,16,2024-09-19,23.4,SEA,away,PHO,19.0,0,14.3,1,5,0.2,0,4,0.0,0,0,,1,1,2,3,1,0,0,3,2,1.8
Astou Ndour-Fall,1,2024-05-14,29.7,CON,home,IND,21.0,0,3.0,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1.4
Astou Ndour-Fall,2,2024-05-20,29.7,CON,away,IND,4.0,0,5.5,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,1,0,0,2,1.7
Astou Ndour-Fall,3,2024-05-23,29.8,CON,home,MIN,1.0,0,6.2,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-1.4
Astou Ndour-Fall,4,2024-05-25,29.8,CON,away,CHI,4.0,0,4.2,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,1,0,1,0,-0.1
Astou Ndour-Fall,5,2024-05-28,29.8,CON,home,PHO,23.0,0,6.7,1,5,.200,1,3,.333,0,0,,0,0,0,0,0,0,0,3,3,-1.3
Astou Ndour-Fall,6,2024-05-31,29.8,CON,home,DAL,2.0,0,2.5,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3
Astou Ndour-Fall,7,2024-06-04,29.8,CON,home,WAS,17.0,0,1.8,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7
Astou Ndour-Fall,8,2024-06-10,29.8,CON,home,IND,17.0,0,7.8,0,1,.000,0,1,.000,2,2,1.000,0,1,1,0,1,0,0,0,2,2.6
Astou Ndour-Fall,9,2024-06-15,29.8,CON,away,DAL,18.0,0,8.5,0,4,.000,0,2,.000,0,0,,0,2,2,0,0,0,0,3,0,-3.4
Astou Ndour-Fall,10,2024-06-18,29.8,CON,home,LAS,9.0,0,3.2,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1
Astou Ndour-Fall,11,2024-06-21,29.8,CON,away,LVA,-11.0,0,3.4,3,3,1.000,1,1,1.000,0,0,,1,1,2,0,0,0,0,0,7,7.1
Astou Ndour-Fall,12,2024-06-23,29.8,CON,away,SEA,-11.0,0,0.4,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Astou Ndour-Fall,13,2024-07-07,29.9,CON,home,ATL,13.0,0,6.0,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,0,0,2,2.0
Astou Ndour-Fall,14,2024-07-14,29.9,CON,home,PHO,27.0,0,3.0,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1
Astou Ndour-Fall,15,2024-08-16,30.0,CON,away,DAL,18.0,0,4.6,1,2,.500,0,0,,2,2,1.000,0,1,1,0,0,0,1,0,4,2.3
Astou Ndour-Fall,16,2024-08-20,30.0,CON,home,LAS,8.0,0,0.2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Astou Ndour-Fall,17,2024-08-31,30.0,CON,away,WAS,11.0,0,4.9,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3
Astou Ndour-Fall,18,2024-09-08,30.0,CON,away,LAS,12.0,0,0.9,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3
Astou Ndour-Fall,19,2024-09-10,30.1,CON,away,LAS,20.0,0,4.5,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,-0.4
Astou Ndour-Fall,20,2024-09-13,30.1,CON,away,PHO,19.0,0,3.3,0,1,.000,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1,-0.1
Astou Ndour-Fall,21,2024-09-15,30.1,CON,away,LVA,-13.0,0,1.3,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3
Astou Ndour-Fall,22,2024-09-19,30.1,CON,home,CHI,33.0,0,10.5,1,1,1.000,0,0,,0,0,,0,1,1,0,0,2,0,0,2,3.4
Olivia Nelson-Ododa,1,2024-05-14,23.7,CON,home,IND,21.0,0,15.2,1,2,.500,0,0,,0,0,,3,1,4,1,0,0,1,3,2,1.9
Olivia Nelson-Ododa,2,2024-05-17,23.8,CON,home,WAS,7.0,0,17.6,3,3,1.000,0,0,,2,3,.667,0,0,0,0,0,1,2,2,8,4.6
Olivia Nelson-Ododa,3,2024-05-20,23.8,CON,away,IND,4.0,0,11.6,0,2,.000,0,0,,0,0,,2,1,3,0,0,1,1,2,0,-0.8
Olivia Nelson-Ododa,4,2024-05-25,23.8,CON,away,CHI,4.0,0,14.6,0,2,.000,0,0,,0,0,,1,1,2,0,0,2,0,4,0,-0.6
Olivia Nelson-Ododa,5,2024-05-28,23.8,CON,home,PHO,23.0,0,17.9,1,5,.200,0,0,,0,0,,3,0,3,0,3,0,1,1,2,2.6
Olivia Nelson-Ododa,6,2024-05-31,23.8,CON,home,DAL,2.0,0,9.9,0,0,,0,0,,1,2,.500,1,1,2,0,1,0,1,1,1,1.2
Olivia Nelson-Ododa,7,2024-06-02,23.8,CON,away,ATL,19.0,0,12.7,1,2,.500,0,0,,0,0,,2,4,6,0,0,1,0,4,2,2.7
Olivia Nelson-Ododa,8,2024-06-04,23.8,CON,home,WAS,17.0,0,16.5,2,3,.667,0,0,,0,2,.000,1,4,5,0,1,1,1,4,4,2.9
Olivia Nelson-Ododa,9,2024-06-08,23.8,CON,home,NYL,-7.0,0,5.0,0,2,.000,0,0,,1,2,.500,2,0,2,0,0,0,0,0,1,0.6
Olivia Nelson-Ododa,10,2024-06-10,23.8,CON,home,IND,17.0,0,19.6,0,1,.000,0,0,,2,2,1.000,0,7,7,1,0,2,1,6,2,2.1
Olivia Nelson-Ododa,11,2024-06-12,23.8,CON,away,CHI,8.0,0,15.3,1,3,.333,0,0,,2,2,1.000,1,2,3,0,2,1,1,1,4,4.9
Olivia Nelson-Ododa,12,2024-06-15,23.8,CON,away,DAL,18.0,0,14.1,3,3,1.000,0,0,,0,0,,2,1,3,1,0,0,0,2,6,6.7
Olivia Nelson-Ododa,13,2024-06-18,23.8,CON,home,LAS,9.0,0,12.1,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,2,2,0,-2.8
Olivia Nelson-Ododa,14,2024-06-21,23.8,CON,away,LVA,-11.0,0,3.7,1,3,.333,0,0,,0,0,,0,1,1,0,0,0,0,0,2,0.6
Olivia Nelson-Ododa,15,2024-06-23,23.9,CON,away,SEA,-11.0,0,10.0,2,2,1.000,0,0,,0,1,.000,1,3,4,0,0,0,0,0,4,4.6
Olivia Nelson-Ododa,16,2024-06-28,23.9,CON,home,ATL,-4.0,0,11.5,2,2,1.000,0,0,,3,4,.750,1,1,2,0,1,0,0,2,7,7.2
Olivia Nelson-Ododa,17,2024-07-01,23.9,CON,away,PHO,11.0,0,11.7,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4
Olivia Nelson-Ododa,18,2024-07-04,23.9,CON,away,MIN,5.0,0,6.9,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,2,1,2,-0.4
Olivia Nelson-Ododa,19,2024-07-07,23.9,CON,home,ATL,13.0,0,18.0,2,7,.286,0,0,,0,0,,1,3,4,0,1,0,0,3,4,1.3
Olivia Nelson-Ododa,20,2024-07-14,23.9,CON,home,PHO,27.0,0,15.2,4,4,1.000,0,0,,0,0,,0,1,1,0,0,1,1,2,8,6.0
Olivia Nelson-Ododa,21,2024-07-16,23.9,CON,away,NYL,-8.0,0,5.2,0,0,,0,0,,0,0,,0,0,0,0,0,1,1,0,0,-0.3
Olivia Nelson-Ododa,22,2024-08-16,24.0,CON,away,DAL,18.0,0,12.7,4,5,.800,0,0,,2,5,.400,0,1,1,1,0,0,1,2,10,6.1
Olivia Nelson-Ododa,23,2024-08-18,24.0,CON,away,ATL,-12.0,0,12.2,2,4,.500,0,0,,2,2,1.000,2,3,5,0,1,0,2,2,6,4.5
Olivia Nelson-Ododa,24,2024-08-20,24.0,CON,home,LAS,8.0,0,6.0,0,0,,0,0,,0,0,,1,2,3,0,0,0,2,1,0,-1.1
Olivia Nelson-Ododa,25,2024-08-23,24.0,CON,home,CHI,2.0,0,7.2,2,2,1.000,0,0,,0,2,.000,2,0,2,0,0,0,0,1,4,3.6
Olivia Nelson-Ododa,26,2024-08-24,24.0,CON,away,NYL,8.0,0,15.1,5,8,.625,0,0,,2,3,.667,1,3,4,0,0,2,0,2,12,10.2
Olivia Nelson-Ododa,27,2024-08-28,24.0,CON,away,IND,-4.0,0,10.5,1,2,.500,0,0,,0,0,,0,3,3,0,0,1,1,0,2,1.6
Olivia Nelson-Ododa,28,2024-08-31,24.0,CON,away,WAS,11.0,0,18.5,1,2,.500,0,0,,4,4,1.000,0,3,3,2,0,0,2,3,6,4.1
Olivia Nelson-Ododa,29,2024-09-01,24.0,CON,home,SEA,7.0,0,11.2,0,4,.000,0,0,,2,2,1.000,2,3,5,0,0,1,0,0,2,2.2
Olivia Nelson-Ododa,30,2024-09-03,24.0,CON,home,SEA,-7.0,0,6.0,0,0,,0,0,,0,0,,0,2,2,0,1,0,3,1,0,-1.8
Olivia Nelson-Ododa,31,2024-09-06,24.1,CON,home,LVA,-5.0,0,2.7,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4
Olivia Nelson-Ododa,32,2024-09-08,24.1,CON,away,LAS,12.0,0,10.8,0,3,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-2.2
Olivia Nelson-Ododa,33,2024-09-10,24.1,CON,away,LAS,20.0,0,14.4,3,3,1.000,0,0,,2,2,1.000,0,2,2,0,2,2,3,3,8,6.9
Olivia Nelson-Ododa,34,2024-09-13,24.1,CON,away,PHO,19.0,0,12.4,0,0,,0,0,,2,2,1.000,1,1,2,1,0,0,0,4,2,2.1
Olivia Nelson-Ododa,35,2024-09-15,24.1,CON,away,LVA,-13.0,0,9.6,0,2,.000,0,0,,0,0,,0,3,3,0,0,1,0,0,0,0.2
Olivia Nelson-Ododa,36,2024-09-17,24.1,CON,home,MIN,-2.0,0,2.6,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.0
Olivia Nelson-Ododa,37,2024-09-19,24.1,CON,home,CHI,33.0,0,20.6,6,14,.429,0,0,,0,1,.000,0,4,4,0,1,3,0,1,12,8.1
Kia Nurse,1,2024-05-15,28.2,LAS,home,ATL,-11.0,1,32.3,8,16,.500,5,11,.455,2,2,1.000,1,1,2,1,1,0,2,1,23,15.3
Kia Nurse,2,2024-05-18,28.2,LAS,away,LVA,-7.0,1,32.1,6,8,.750,1,2,.500,0,0,,0,2,2,3,1,0,1,1,13,12.1
Kia Nurse,3,2024-05-21,28.2,LAS,home,WAS,2.0,1,31.2,4,9,.444,3,7,.429,2,4,.500,0,1,1,2,1,0,2,3,13,7.0
Kia Nurse,4,2024-05-24,28.3,LAS,home,IND,-5.0,1,26.4,2,11,.182,0,7,.000,0,0,,0,2,2,3,1,0,1,3,4,-1.4
Kia Nurse,5,2024-05-26,28.3,LAS,home,DAL,-1.0,1,17.3,0,4,.000,0,2,.000,0,0,,0,0,0,3,0,0,0,0,0,-0.7
Kia Nurse,6,2024-05-28,28.3,LAS,away,IND,6.0,1,27.9,6,12,.500,5,6,.833,5,8,.625,0,2,2,1,0,0,0,5,22,14.1
Kia Nurse,7,2024-05-30,28.3,LAS,away,CHI,-10.0,1,31.6,5,12,.417,2,7,.286,5,6,.833,0,1,1,2,1,0,2,1,17,10.5
Kia Nurse,8,2024-06-02,28.3,LAS,away,PHO,-19.0,1,34.5,3,10,.300,1,6,.167,5,6,.833,0,1,1,4,0,0,1,2,12,7.1
Kia Nurse,9,2024-06-05,28.3,LAS,home,MIN,-24.0,1,18.3,2,10,.200,0,5,.000,2,2,1.000,0,2,2,1,0,0,1,1,6,-0.3
Kia Nurse,10,2024-06-07,28.3,LAS,home,DAL,9.0,1,15.3,0,4,.000,0,2,.000,0,0,,0,2,2,1,0,0,2,2,0,-4.3
Kia Nurse,11,2024-06-09,28.3,LAS,home,LVA,4.0,1,13.8,2,6,.333,1,4,.250,2,3,.667,0,0,0,2,0,0,0,2,7,3.8
Kia Nurse,12,2024-06-11,28.3,LAS,away,SEA,-16.0,1,3.9,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7
Kia Nurse,13,2024-06-14,28.3,LAS,away,MIN,-5.0,1,18.2,3,8,.375,2,4,.500,0,0,,1,0,1,1,0,0,1,1,8,3.6
Kia Nurse,14,2024-06-16,28.3,LAS,away,ATL,-13.0,1,19.8,1,4,.250,1,3,.333,2,2,1.000,0,2,2,0,0,0,1,2,5,1.4
Kia Nurse,15,2024-06-18,28.3,LAS,away,CON,-9.0,1,19.9,2,5,.400,2,4,.500,0,0,,0,0,0,0,1,0,3,1,6,0.9
Kia Nurse,16,2024-06-20,28.3,LAS,away,NYL,-13.0,1,13.5,3,5,.600,1,3,.333,0,0,,0,0,0,1,1,0,1,2,7,4.6
Kia Nurse,17,2024-06-22,28.3,LAS,away,NYL,-10.0,1,25.2,4,12,.333,2,8,.250,2,2,1.000,0,0,0,1,0,0,2,1,12,3.5
Kia Nurse,18,2024-06-28,28.3,LAS,away,PHO,-14.0,1,29.4,3,8,.375,2,5,.400,1,1,1.000,0,0,0,3,3,1,2,1,9,8.0
Kia Nurse,19,2024-07-02,28.4,LAS,home,WAS,-2.0,1,23.4,2,6,.333,2,6,.333,1,2,.500,0,1,1,0,0,0,1,4,7,0.9
Kia Nurse,20,2024-07-05,28.4,LAS,home,LVA,5.0,1,11.5,0,3,.000,0,2,.000,0,0,,1,0,1,1,0,0,0,2,0,-1.5
Kia Nurse,21,2024-07-07,28.4,LAS,home,PHO,-6.0,1,17.4,1,2,.500,0,1,.000,0,0,,0,3,3,2,0,0,2,3,2,0.1
Kia Nurse,22,2024-07-09,28.4,LAS,home,MIN,-15.0,1,21.2,2,7,.286,0,4,.000,1,1,1.000,0,2,2,1,0,0,0,2,5,1.4
Kia Nurse,23,2024-07-13,28.4,LAS,away,DAL,6.0,1,24.9,1,4,.250,1,2,.500,0,0,,0,2,2,1,0,0,1,2,3,0.1
Kia Nurse,24,2024-07-16,28.4,LAS,home,SEA,-6.0,1,13.9,0,2,.000,0,0,,0,0,,1,0,1,1,0,0,2,1,0,-2.4
Kia Nurse,25,2024-08-15,28.5,LAS,home,NYL,-35.0,1,24.9,4,5,.800,0,1,.000,2,2,1.000,1,0,1,1,1,0,3,2,10,6.7
Kia Nurse,26,2024-08-17,28.5,LAS,home,CHI,-4.0,1,21.1,4,9,.444,2,5,.400,6,7,.857,1,0,1,0,2,0,1,1,16,12.2
Kia Nurse,27,2024-08-18,28.5,LAS,away,LVA,-16.0,1,22.6,3,5,.600,2,3,.667,4,4,1.000,0,1,1,1,1,0,2,2,12,8.9
Kia Nurse,28,2024-08-20,28.5,LAS,away,CON,-8.0,0,17.2,4,12,.333,1,5,.200,0,0,,2,1,3,2,0,0,2,2,9,2.5
Kia Nurse,29,2024-08-23,28.5,LAS,away,WAS,-6.0,0,11.3,1,4,.250,1,4,.250,0,0,,0,0,0,0,1,0,2,1,3,-0.8
Kia Nurse,30,2024-08-25,28.5,LAS,away,DAL,-3.0,0,16.1,3,5,.600,1,3,.333,0,0,,0,2,2,2,0,0,0,0,7,6.7
Kia Nurse,31,2024-08-28,28.5,LAS,home,NYL,6.0,0,9.8,0,1,.000,0,1,.000,0,0,,0,0,0,2,1,0,0,1,0,1.3
Kia Nurse,32,2024-09-01,28.5,LAS,home,ATL,-18.0,0,15.6,3,6,.500,2,5,.400,0,0,,0,4,4,1,1,0,1,1,8,6.5
Kia Nurse,33,2024-09-04,28.5,LAS,away,IND,-7.0,0,25.6,5,13,.385,3,9,.333,0,0,,0,1,1,2,0,0,3,4,13,3.0
Kia Nurse,34,2024-09-06,28.5,LAS,away,CHI,-14.0,0,13.1,2,4,.500,1,3,.333,0,0,,0,3,3,2,0,0,0,4,5,3.7
Kia Nurse,35,2024-09-08,28.5,LAS,home,CON,-12.0,0,22.0,3,3,1.000,2,2,1.000,1,2,.500,0,2,2,1,0,0,3,1,9,5.6
Kia Nurse,36,2024-09-10,28.6,LAS,home,CON,-20.0,0,16.2,0,3,.000,0,2,.000,0,0,,1,1,2,0,0,0,1,1,0,-2.5
Kia Nurse,37,2024-09-11,28.6,LAS,home,SEA,-8.0,0,13.7,1,3,.333,1,2,.500,1,2,.500,1,1,2,1,0,0,0,1,4,3.2
Kia Nurse,38,2024-09-15,28.6,LAS,away,SEA,-3.0,0,16.2,2,5,.400,0,1,.000,0,0,,2,1,3,1,1,0,0,2,4,3.9
Kia Nurse,39,2024-09-17,28.6,LAS,home,PHO,-4.0,0,25.1,3,10,.300,2,6,.333,2,2,1.000,4,3,7,1,1,0,0,4,10,8.0
Kia Nurse,40,2024-09-19,28.6,LAS,away,MIN,17.0,0,16.7,4,6,.667,4,6,.667,0,0,,1,3,4,1,0,0,3,2,12,7.9
Arike Ogunbowale,1,2024-05-15,27.2,DAL,home,CHI,8.0,1,38.2,10,23,.435,2,6,.333,3,3,1.000,0,3,3,7,3,0,2,4,25,18.1
Arike Ogunbowale,2,2024-05-18,27.2,DAL,home,CHI,-9.0,1,39.8,9,28,.321,6,14,.429,11,11,1.000,0,5,5,3,2,0,4,3,35,19.4
