Player,Year,Rk,Date,Age,Tm,home_away,Opp,win_margin,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
Awak Kuier,2021,13,2021-09-07,20.1,DAL,home,CON,-27.0,0,20.5,3,6,0.5,2,4,0.5,2,4,0.5,3,5,8,2,1,5,1,0,10,14.7
Awak Kuier,2021,14,2021-09-11,20.1,DAL,home,NYL,1.0,0,3.2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Awak Kuier,2021,15,2021-09-13,20.1,DAL,away,LVA,-10.0,0,10.9,2,3,0.667,0,1,0.0,0,0,,0,5,5,0,0,3,2,0,4,4.3
Awak Kuier,2021,16,2021-09-19,20.1,DAL,home,LAS,3.0,0,9.0,0,1,0.0,0,1,0.0,0,0,,0,1,1,2,1,0,0,1,0,1.6
Awak Kuier,2022,1,2022-05-07,20.7,DAL,home,ATL,-7.0,0,19.3,0,3,.000,0,1,.000,2,2,1.000,1,2,3,0,1,2,0,1,2,3.2
Awak Kuier,2022,2,2022-05-13,20.7,DAL,away,WAS,8.0,0,16.4,1,2,.500,0,1,.000,0,0,,0,2,2,1,0,1,0,1,2,2.6
Awak Kuier,2022,3,2022-05-15,20.7,DAL,away,NYL,10.0,0,8.5,0,0,,0,0,,0,0,,0,0,0,1,1,0,2,1,0,-0.7
Awak Kuier,2022,4,2022-05-17,20.7,DAL,home,WAS,-16.0,0,3.2,0,0,,0,0,,1,2,.500,1,0,1,0,0,0,0,0,1,1.3
Awak Kuier,2022,5,2022-05-19,20.7,DAL,away,PHO,10.0,0,9.4,2,3,.667,0,1,.000,0,0,,2,1,3,0,0,1,0,1,4,4.7
Awak Kuier,2022,6,2022-05-21,20.8,DAL,home,MIN,16.0,0,12.3,1,4,.250,0,0,,0,0,,0,3,3,0,0,2,0,0,2,1.9
Awak Kuier,2022,7,2022-05-24,20.8,DAL,away,CON,8.0,0,5.2,0,0,,0,0,,0,0,,0,2,2,1,0,1,0,1,0,1.6
Awak Kuier,2022,8,2022-05-26,20.8,DAL,away,CON,-31.0,0,5.0,2,2,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,2,5,3.6
Awak Kuier,2022,9,2022-05-31,20.8,DAL,away,LAS,-2.0,0,2.4,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Awak Kuier,2022,10,2022-06-03,20.8,DAL,away,SEA,17.0,0,7.5,1,3,.333,0,0,,0,0,,0,3,3,0,0,1,1,0,2,0.9
Awak Kuier,2022,11,2022-06-10,20.8,DAL,home,SEA,-1.0,0,23.8,4,6,.667,0,0,,1,1,1.000,1,1,2,1,1,1,1,3,9,7.6
Awak Kuier,2022,12,2022-06-12,20.8,DAL,home,SEA,-5.0,0,20.3,2,4,.500,0,1,.000,0,0,,2,3,5,2,0,1,0,0,4,6.4
Awak Kuier,2022,13,2022-06-15,20.8,DAL,home,LVA,-8.0,0,23.6,0,5,.000,0,0,,0,0,,4,5,9,3,0,2,1,2,0,2.5
Awak Kuier,2022,14,2022-06-17,20.8,DAL,home,PHO,5.0,0,4.1,0,2,.000,0,0,,0,0,,1,0,1,0,0,1,1,0,0,-1.0
Awak Kuier,2022,15,2022-06-19,20.8,DAL,home,LAS,10.0,0,9.6,0,1,.000,0,1,.000,0,0,,1,4,5,0,0,1,0,0,0,1.9
Awak Kuier,2022,16,2022-06-21,20.8,DAL,away,ATL,-5.0,0,3.1,3,3,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,7,6.4
Awak Kuier,2022,17,2022-06-23,20.8,DAL,home,IND,26.0,0,25.8,3,8,.375,0,3,.000,1,3,.333,1,4,5,3,2,3,2,0,7,7.9
Awak Kuier,2022,18,2022-06-25,20.8,DAL,home,PHO,-11.0,0,25.3,3,6,.500,0,0,,0,2,.000,0,5,5,2,0,1,1,5,6,2.8
Awak Kuier,2022,19,2022-06-28,20.9,DAL,away,MIN,-28.0,0,21.7,1,3,.333,0,1,.000,3,8,.375,0,4,4,1,0,2,0,3,5,3.4
Awak Kuier,2022,20,2022-07-01,20.9,DAL,home,LAS,-8.0,0,11.8,1,2,.500,1,1,1.000,0,0,,1,1,2,0,0,0,1,0,3,2.0
Awak Kuier,2022,21,2022-07-05,20.9,DAL,home,CON,11.0,0,8.6,1,3,.333,0,1,.000,0,0,,1,1,2,3,0,1,0,0,2,4.1
Awak Kuier,2022,22,2022-07-12,20.9,DAL,away,SEA,-9.0,0,3.8,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-2.1
Awak Kuier,2022,23,2022-07-14,20.9,DAL,away,MIN,5.0,0,11.4,1,1,1.000,0,0,,1,1,1.000,0,0,0,2,1,0,0,1,3,4.7
Awak Kuier,2022,24,2022-07-16,20.9,DAL,home,CHI,-8.0,0,11.2,1,2,.500,0,1,.000,0,0,,0,2,2,1,0,1,2,0,2,1.0
Awak Kuier,2022,25,2022-07-22,20.9,DAL,away,CHI,-6.0,0,3.2,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0
Awak Kuier,2022,26,2022-07-30,20.9,DAL,away,ATL,13.0,0,14.3,2,2,1.000,1,1,1.000,0,0,,0,2,2,0,3,0,2,1,5,5.6
Awak Kuier,2022,27,2022-08-02,21.0,DAL,away,CHI,6.0,0,12.1,3,5,.600,0,0,,0,0,,1,1,2,1,0,0,0,0,6,5.4
Awak Kuier,2022,28,2022-08-04,21.0,DAL,home,LVA,2.0,0,8.8,1,1,1.000,0,0,,0,0,,0,2,2,1,0,2,1,1,2,3.0
Awak Kuier,2022,29,2022-08-06,21.0,DAL,home,IND,4.0,0,10.2,0,1,.000,0,1,.000,2,2,1.000,0,1,1,1,0,0,2,0,2,0.3
Awak Kuier,2022,30,2022-08-08,21.0,DAL,home,NYL,9.0,0,18.7,0,3,.000,0,1,.000,1,2,.500,1,2,3,2,2,1,0,0,1,3.9
Awak Kuier,2022,31,2022-08-10,21.0,DAL,home,NYL,-18.0,0,20.6,0,4,.000,0,1,.000,3,4,.750,2,3,5,0,1,1,0,0,3,3.8
Awak Kuier,2022,32,2022-08-12,21.0,DAL,away,PHO,-12.0,0,16.4,1,3,.333,0,2,.000,2,2,1.000,2,3,5,1,1,2,0,0,4,7.7
Awak Kuier,2022,33,2022-08-14,21.0,DAL,away,LAS,28.0,0,18.6,0,3,.000,0,1,.000,2,2,1.000,2,1,3,2,0,1,0,2,2,2.9
Awak Kuier,2023,1,2023-05-20,21.8,DAL,home,ATL,7.0,0,8.8,0,1,.000,0,1,.000,1,2,.500,0,0,0,2,0,0,0,1,1,0.9
Awak Kuier,2023,2,2023-05-26,21.8,DAL,away,SEA,4.0,0,5.6,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3
Awak Kuier,2023,3,2023-05-28,21.8,DAL,away,CHI,-6.0,0,11.3,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,1,0,-0.5
Awak Kuier,2023,4,2023-05-30,21.8,DAL,home,MIN,5.0,0,7.5,0,3,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,-1.4
Awak Kuier,2023,5,2023-06-02,21.8,DAL,away,WAS,-1.0,0,2.8,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,1,0,0.6
Awak Kuier,2023,6,2023-06-04,21.8,DAL,away,CON,-6.0,0,16.3,1,3,.333,0,2,.000,2,2,1.000,1,2,3,0,0,1,0,1,4,3.9
Awak Kuier,2023,7,2023-06-07,21.8,DAL,home,PHO,5.0,0,6.5,0,1,.000,0,0,,0,0,,0,2,2,0,0,2,0,0,0,1.3
Awak Kuier,2023,8,2023-06-09,21.8,DAL,home,PHO,13.0,0,2.6,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,1.0
Awak Kuier,2023,9,2023-06-11,21.8,DAL,away,NYL,-9.0,0,14.1,0,1,.000,0,0,,3,4,.750,0,3,3,1,1,2,0,0,3,5.9
Awak Kuier,2023,10,2023-06-14,21.8,DAL,home,LAS,-18.0,0,13.4,2,4,.500,0,2,.000,0,0,,1,3,4,0,0,1,2,2,4,1.5
Awak Kuier,2023,11,2023-06-17,21.8,DAL,home,SEA,-6.0,0,1.0,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-2.1
Awak Kuier,2023,12,2023-06-20,21.8,DAL,home,ATL,12.0,0,3.5,0,0,,0,0,,0,0,,1,0,1,0,0,1,0,0,0,1.4
Awak Kuier,2023,13,2023-06-23,21.8,DAL,away,LAS,-2.0,0,1.5,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,0,2,2.4
Awak Kuier,2023,14,2023-06-25,21.8,DAL,away,LAS,-10.0,0,12.8,1,2,.500,0,1,.000,0,0,,0,1,1,1,1,0,0,2,2,2.2
Awak Kuier,2023,15,2023-06-27,21.9,DAL,away,PHO,15.0,0,10.7,2,4,.500,0,1,.000,0,0,,1,2,3,1,0,1,1,2,4,2.9
Awak Kuier,2023,16,2023-07-02,21.9,DAL,home,WAS,17.0,0,11.7,1,6,.167,0,2,.000,0,1,.000,2,2,4,0,0,1,0,2,2,-0.3
Awak Kuier,2023,17,2023-07-05,21.9,DAL,away,LVA,-7.0,0,11.6,0,3,.000,0,1,.000,0,0,,1,3,4,0,1,0,0,2,0,-0.3
Awak Kuier,2023,18,2023-07-07,21.9,DAL,home,LVA,2.0,0,4.4,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-1.8
Awak Kuier,2023,19,2023-07-09,21.9,DAL,away,IND,1.0,0,7.1,0,0,,0,0,,0,0,,0,2,2,0,0,0,1,1,0,-0.8
Awak Kuier,2023,20,2023-07-12,21.9,DAL,away,MIN,40.0,0,11.3,4,5,.800,0,0,,0,0,,0,3,3,0,0,2,1,0,8,7.4
Awak Kuier,2023,21,2023-07-19,21.9,DAL,away,NYL,10.0,0,17.6,3,4,.750,1,1,1.000,0,0,,1,3,4,1,1,0,0,1,7,8.3
Awak Kuier,2023,22,2023-07-22,21.9,DAL,home,LAS,14.0,0,9.7,0,2,.000,0,1,.000,0,0,,1,3,4,0,0,0,1,0,0,-0.8
Awak Kuier,2023,23,2023-07-25,21.9,DAL,home,CON,-5.0,0,15.8,0,3,.000,0,0,,0,0,,2,3,5,0,0,2,0,1,0,1.2
Awak Kuier,2023,24,2023-07-28,21.9,DAL,home,WAS,28.0,0,13.9,6,8,.750,0,1,.000,0,0,,0,4,4,3,1,1,1,0,12,12.8
Awak Kuier,2023,25,2023-07-30,21.9,DAL,away,LVA,-13.0,0,5.5,0,1,.000,0,0,,1,2,.500,0,1,1,0,0,0,0,0,1,0.2
Awak Kuier,2023,26,2023-08-02,22.0,DAL,away,SEA,11.0,0,4.3,1,2,.500,0,0,,0,0,,2,0,2,0,0,0,1,0,2,1.4
Awak Kuier,2023,27,2023-08-12,22.0,DAL,home,CON,10.0,0,1.7,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7
Awak Kuier,2023,28,2023-08-18,22.0,DAL,away,CON,20.0,0,18.6,0,3,.000,0,1,.000,0,0,,1,4,5,1,0,3,1,2,0,0.8
Awak Kuier,2023,29,2023-08-20,22.0,DAL,away,WAS,13.0,0,6.9,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,1,1,2,0,-1.8
Awak Kuier,2023,30,2023-08-22,22.0,DAL,away,MIN,-5.0,0,5.4,0,1,.000,0,0,,0,0,,2,1,3,0,0,0,2,1,0,-1.4
Awak Kuier,2023,31,2023-08-24,22.0,DAL,home,MIN,-9.0,1,28.9,3,8,.375,0,2,.000,6,7,.857,2,4,6,3,0,1,1,2,12,10.8
Awak Kuier,2023,32,2023-08-27,22.0,DAL,away,PHO,3.0,1,30.9,1,5,.200,0,1,.000,3,4,.750,2,7,9,0,0,1,1,0,5,4.7
Awak Kuier,2023,33,2023-09-01,22.0,DAL,away,IND,10.0,1,13.0,4,4,1.000,1,1,1.000,1,1,1.000,1,5,6,2,0,1,3,0,10,10.1
Awak Kuier,2023,34,2023-09-03,22.0,DAL,home,IND,-13.0,0,20.1,0,1,.000,0,0,,0,0,,0,1,1,0,1,0,1,1,0,-0.8
Awak Kuier,2023,35,2023-09-05,22.0,DAL,home,NYL,-1.0,1,15.5,2,3,.667,0,1,.000,1,1,1.000,1,1,2,2,0,0,0,1,5,5.7
Awak Kuier,2023,36,2023-09-08,22.1,DAL,home,SEA,15.0,0,6.6,3,3,1.000,0,0,,1,1,1.000,0,1,1,0,0,0,0,1,7,6.0
Awak Kuier,2023,37,2023-09-10,22.1,DAL,away,ATL,17.0,0,20.0,1,4,.250,0,2,.000,2,2,1.000,0,5,5,2,0,2,2,1,4,3.5
Sam Thomas,2022,1,2022-05-06,22.9,PHO,home,LVA,-18.0,0,8.2,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,3,0,-0.9
Sam Thomas,2022,2,2022-05-11,22.9,PHO,home,SEA,20.0,0,0.9,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Sam Thomas,2022,3,2022-05-17,22.9,PHO,away,LVA,-12.0,0,1.5,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Sam Thomas,2022,4,2022-05-19,22.9,PHO,home,DAL,-10.0,0,1.5,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Sam Thomas,2022,5,2022-05-21,22.9,PHO,away,LVA,-20.0,0,5.7,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,1,0,1,0,-1.1
Sam Thomas,2022,6,2022-05-25,22.9,PHO,away,LAS,-5.0,0,14.6,0,2,.000,0,2,.000,0,0,,1,0,1,1,1,1,0,0,0,1.7
Sam Thomas,2022,7,2022-05-29,23.0,PHO,away,ATL,-27.0,0,21.6,1,4,.250,0,2,.000,0,0,,0,1,1,0,1,0,1,0,2,-0.1
Sam Thomas,2022,8,2022-06-10,23.0,PHO,home,ATL,2.0,0,4.0,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7
Sam Thomas,2022,9,2022-06-14,23.0,PHO,away,WAS,-18.0,0,2.0,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3
Sam Thomas,2022,10,2022-06-21,23.0,PHO,home,MIN,-13.0,0,1.0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Sam Thomas,2022,11,2022-06-25,23.0,PHO,away,DAL,11.0,0,3.8,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4
Sam Thomas,2022,12,2022-06-27,23.0,PHO,home,IND,12.0,0,1.6,1,1,1.000,0,0,,0,0,,0,0,0,0,1,0,0,0,2,2.7
Sam Thomas,2022,13,2022-06-29,23.0,PHO,home,IND,21.0,0,1.8,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7
Sam Thomas,2022,14,2022-07-02,23.0,PHO,away,CHI,-16.0,0,0.9,0,1,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,0,0,0.3
Sam Thomas,2022,15,2022-07-07,23.1,PHO,home,NYL,3.0,0,0.1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Sam Thomas,2022,16,2022-07-17,23.1,PHO,home,ATL,-10.0,0,1.3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Sam Thomas,2022,17,2022-07-22,23.1,PHO,home,SEA,16.0,0,5.4,0,1,.000,0,1,.000,0,0,,1,0,1,0,1,0,0,2,0,0.2
Sam Thomas,2022,18,2022-07-28,23.1,PHO,home,LAS,10.0,0,5.6,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4
Sam Thomas,2022,19,2022-07-31,23.1,PHO,away,NYL,-20.0,0,3.5,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,1.0
Sam Thomas,2022,20,2022-08-02,23.1,PHO,away,CON,-24.0,0,3.6,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4
Sam Thomas,2022,21,2022-08-04,23.1,PHO,away,CON,-13.0,0,5.2,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0,-1.7
Sam Thomas,2022,22,2022-08-06,23.1,PHO,home,NYL,14.0,0,11.3,0,2,.000,0,2,.000,0,0,,0,0,0,1,0,0,1,2,0,-2.5
Sam Thomas,2022,23,2022-08-10,23.2,PHO,home,MIN,-9.0,0,1.3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Sam Thomas,2022,24,2022-08-14,23.2,PHO,home,CHI,-15.0,0,11.7,2,4,.500,1,3,.333,1,1,1.000,0,0,0,1,0,0,1,1,6,3.3
Sam Thomas,2023,1,2023-06-21,24.0,PHO,home,LVA,-20.0,0,10.8,0,2,0.0,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-1.5
Evina Westbrook,2022,1,2022-05-14,23.6,MIN,home,CHI,-4.0,0,20.1,2,7,0.286,0,3,0.0,0,0,,0,3,3,5,0,0,1,2,4,2.5
Evina Westbrook,2022,2,2022-05-17,23.6,MIN,away,LAS,3.0,0,14.3,0,2,0.0,0,2,0.0,0,0,,0,2,2,1,0,0,1,1,0,-1.5
Evina Westbrook,2022,3,2022-05-19,23.6,MIN,away,LVA,-6.0,0,12.5,0,1,0.0,0,1,0.0,3,4,0.75,0,1,1,1,1,1,1,2,3,2.8
Evina Westbrook,2022,4,2022-05-21,23.6,MIN,away,DAL,-16.0,0,6.3,1,3,0.333,1,1,1.0,1,2,0.5,0,0,0,2,1,0,1,0,4,3.3
Evina Westbrook,2022,5,2022-05-24,23.7,MIN,home,NYL,6.0,0,6.4,1,3,0.333,0,0,,0,0,,0,0,0,1,0,0,0,1,2,0.6
Evina Westbrook,2022,6,2022-05-29,23.7,MIN,home,LAS,-2.0,1,15.0,2,2,1.0,0,0,,0,0,,1,0,1,1,0,2,0,1,4,5.8
Evina Westbrook,2022,7,2022-06-01,23.7,MIN,away,ATL,-8.0,1,24.1,2,7,0.286,0,2,0.0,1,2,0.5,0,3,3,2,0,0,3,0,5,-0.2
Evina Westbrook,2022,8,2022-06-05,23.7,MIN,away,NYL,7.0,0,8.7,0,2,0.0,0,1,0.0,0,0,,0,1,1,2,0,1,1,0,0,0.0
Evina Westbrook,2022,9,2022-06-07,23.7,MIN,away,NYL,-19.0,0,22.2,2,6,0.333,0,2,0.0,1,1,1.0,0,3,3,4,2,0,2,5,5,3.3
Evina Westbrook,2022,10,2022-06-10,23.7,MIN,home,WAS,-17.0,0,13.0,2,6,0.333,1,2,0.5,0,0,,0,2,2,0,0,1,1,0,5,1.9
Evina Westbrook,2022,11,2022-06-12,23.7,MIN,home,IND,-4.0,0,13.0,2,2,1.0,0,0,,0,0,,0,1,1,0,1,0,0,0,4,4.7
Evina Westbrook,2022,12,2022-06-14,23.7,MIN,home,SEA,-2.0,0,2.8,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7
Evina Westbrook,2022,13,2022-06-19,23.7,MIN,away,LVA,-1.0,0,10.5,0,2,0.0,0,0,,0,0,,0,2,2,0,1,1,1,2,0,-0.9
Evina Westbrook,2022,14,2022-06-21,23.7,MIN,away,PHO,13.0,0,3.7,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4
Evina Westbrook,2022,15,2022-06-28,23.7,WAS,home,ATL,18.0,0,11.3,1,2,0.5,1,2,0.5,0,0,,0,0,0,3,1,0,2,3,3,1.9
Evina Westbrook,2022,16,2022-07-06,23.8,WAS,away,ATL,19.0,0,0.8,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Evina Westbrook,2022,17,2022-07-17,23.8,WAS,home,MIN,13.0,0,1.5,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Evina Westbrook,2022,18,2022-08-05,23.9,WAS,away,CHI,-10.0,0,8.5,3,4,0.75,2,3,0.667,2,3,0.667,0,0,0,0,1,0,0,1,10,8.6
Evina Westbrook,2022,19,2022-08-12,23.9,WAS,away,IND,12.0,0,0.6,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7
Evina Westbrook,2022,20,2022-08-14,23.9,WAS,home,IND,12.0,0,9.2,1,2,0.5,0,1,0.0,3,3,1.0,0,0,0,0,0,1,1,0,5,3.7
Evina Westbrook,2023,1,2023-05-19,24.6,PHO,away,LAS,-23.0,0,19.4,0,5,0.0,0,2,0.0,3,3,1.0,0,1,1,0,0,0,0,3,3,-1.4
Evina Westbrook,2023,2,2023-05-21,24.6,PHO,home,CHI,-6.0,0,4.0,0,2,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,1,1,0,-2.5
Evina Westbrook,2023,3,2023-05-25,24.7,PHO,home,MIN,9.0,0,2.6,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,1,0,-0.8
Evina Westbrook,2023,4,2023-06-09,24.7,PHO,away,DAL,-13.0,0,4.1,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3
Evina Westbrook,2023,5,2023-06-11,24.7,PHO,away,IND,3.0,0,2.8,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Evina Westbrook,2023,6,2023-06-13,24.7,PHO,home,SEA,-14.0,0,3.1,0,1,0.0,0,1,0.0,2,2,1.0,0,0,0,0,0,0,0,0,2,1.3
Evina Westbrook,2023,7,2023-06-16,24.7,PHO,away,WAS,-19.0,0,13.1,0,6,0.0,0,4,0.0,0,0,,0,3,3,3,0,1,1,1,0,-1.9
Evina Westbrook,2023,8,2023-06-18,24.7,PHO,away,NYL,-18.0,0,5.0,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,1,0,0.6
Evina Westbrook,2023,9,2023-06-21,24.7,PHO,home,LVA,-20.0,0,17.9,2,5,0.4,0,2,0.0,1,1,1.0,1,1,2,1,0,0,2,0,5,2.0
Evina Westbrook,2023,10,2023-08-04,24.8,LAS,away,WAS,-2.0,0,5.7,1,2,0.5,1,1,1.0,2,2,1.0,1,1,2,0,0,0,0,0,5,5.0
Evina Westbrook,2023,11,2023-08-08,24.9,LAS,away,IND,7.0,0,9.9,1,2,0.5,1,1,1.0,0,0,,0,1,1,1,0,0,0,1,3,2.6
Evina Westbrook,2023,12,2023-08-19,24.9,LAS,away,LVA,6.0,0,1.4,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0
Evina Westbrook,2023,13,2023-08-23,24.9,LAS,home,PHO,29.0,0,8.4,0,1,0.0,0,1,0.0,0,0,,0,2,2,2,0,1,0,2,0,1.2
Evina Westbrook,2023,14,2023-08-25,24.9,LAS,away,ATL,5.0,0,5.0,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,0.3
Evina Westbrook,2023,15,2023-08-27,24.9,LAS,away,CON,-15.0,0,0.9,0,0,,0,0,,0,0,,0,0,0,0,1,0,2,0,0,-1.0
Evina Westbrook,2023,16,2023-08-31,24.9,LAS,home,SEA,-11.0,0,4.3,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,1,0,0,-2.4
Evina Westbrook,2023,17,2023-09-05,24.9,LAS,away,CON,-14.0,0,13.1,1,2,0.5,0,1,0.0,0,0,,0,1,1,2,0,1,1,5,2,0.4
Evina Westbrook,2023,18,2023-09-10,25.0,LAS,away,SEA,2.0,0,7.0,0,1,0.0,0,0,,0,0,,1,1,2,0,1,0,1,0,0,0.3
Khaalia Hillsman,2023,1,2023-06-09,26.9,CHI,away,LAS,-15.0,0,0.9,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Essence Carson,2020,1,2020-07-25,34.0,WAS,home,IND,25.0,0,22.1,3,8,.375,0,2,.000,0,0,,0,1,1,1,0,0,1,1,6,1.2
Essence Carson,2020,2,2020-07-28,34.0,WAS,home,CON,5.0,0,22.4,2,6,.333,1,4,.250,0,0,,1,3,4,0,1,0,3,3,5,0.0
Essence Carson,2020,3,2020-07-30,34.0,WAS,home,SEA,18.0,0,16.6,3,6,.500,2,3,.667,0,0,,2,2,4,2,0,0,0,1,8,8.0
Essence Carson,2020,4,2020-08-01,34.0,WAS,home,CHI,-2.0,0,15.3,2,9,.222,0,1,.000,0,0,,2,1,3,0,1,0,0,1,4,0.8
Essence Carson,2020,5,2020-08-05,34.0,WAS,home,LVA,-6.0,0,6.4,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4
Essence Carson,2020,6,2020-08-07,34.0,WAS,home,NYL,-8.0,0,7.8,0,0,,0,0,,0,0,,0,2,2,0,1,0,1,0,0,0.6
Essence Carson,2020,7,2020-08-09,34.0,WAS,home,IND,-7.0,0,17.6,1,6,.167,1,3,.333,1,4,.250,0,0,0,1,0,0,0,1,4,-0.7
Essence Carson,2020,8,2020-08-11,34.0,WAS,home,MIN,-20.0,0,20.4,1,7,.143,0,3,.000,2,2,1.000,0,1,1,0,1,0,3,1,4,-2.6
Essence Carson,2020,9,2020-08-13,34.0,WAS,home,LAS,-17.0,0,22.1,2,8,.250,1,5,.200,0,0,,0,1,1,0,0,0,1,0,5,-0.5
Essence Carson,2020,10,2020-08-15,34.0,WAS,home,LVA,-15.0,0,16.9,3,9,.333,1,2,.500,0,0,,1,1,2,1,1,1,1,0,7,4.3
Essence Carson,2020,11,2020-08-18,34.1,CON,home,IND,22.0,0,2.7,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,0,2,1.3
Essence Carson,2020,12,2020-08-20,34.1,CON,home,LVA,-21.0,0,12.7,1,5,.200,1,3,.333,1,2,.500,0,2,2,1,0,0,1,0,4,0.8
Essence Carson,2020,13,2020-08-22,34.1,CON,home,NYL,17.0,0,16.2,1,3,.333,0,1,.000,0,0,,1,3,4,0,1,0,1,2,2,1.1
Essence Carson,2020,14,2020-08-28,34.1,CON,home,LAS,-4.0,0,4.8,2,2,1.000,2,2,1.000,0,0,,0,0,0,0,0,0,0,2,6,4.6
Essence Carson,2020,15,2020-08-30,34.1,CON,home,WAS,13.0,1,23.7,3,7,.429,2,4,.500,0,0,,0,3,3,4,2,0,2,4,8,6.4
Essence Carson,2020,16,2020-09-01,34.1,CON,home,NYL,5.0,0,6.9,0,3,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-2.1
Essence Carson,2020,17,2020-09-03,34.1,CON,home,LVA,-15.0,1,21.4,1,5,.200,0,2,.000,0,0,,0,2,2,0,1,0,2,1,2,-1.9
Essence Carson,2020,18,2020-09-05,34.1,CON,home,IND,19.0,0,3.5,1,2,.500,1,1,1.000,0,0,,0,1,1,1,0,0,0,0,3,3.0
Essence Carson,2020,19,2020-09-07,34.1,CON,home,PHO,15.0,0,5.9,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.8
Essence Carson,2020,20,2020-09-09,34.1,CON,home,PHO,-5.0,0,8.8,1,3,.333,0,2,.000,2,2,1.000,0,1,1,0,0,0,0,1,4,2.2
Essence Carson,2020,21,2020-09-11,34.1,CON,home,ATL,-7.0,0,16.1,2,7,.286,0,4,.000,0,0,,0,2,2,1,0,1,0,1,4,1.5
Amanda Zahui B.,2020,1,2020-07-25,26.9,NYL,home,SEA,-16.0,1,23.8,4,11,.364,2,7,.286,0,0,,0,8,8,2,0,2,4,1,10,4.7
Amanda Zahui B.,2020,2,2020-07-29,26.9,NYL,home,DAL,-13.0,1,25.1,4,12,.333,0,3,.000,1,4,.250,4,7,11,0,0,2,4,3,9,2.1
Amanda Zahui B.,2020,3,2020-07-31,26.9,NYL,home,ATL,-6.0,1,18.9,0,4,.000,0,1,.000,2,2,1.000,1,4,5,1,0,2,1,4,2,0.6
