team,year,home_away,opp,win_loss,team_score,opp_score,team_fg,team_fga,team_fg_pct,team_3p,team_3pa,team_3p_pct,team_ft,team_fta,team_ft_pct,team_orb,team_trb,team_ast,team_stl,team_blk,team_tov,team_pf,opponent_fg,opponent_fga,opponent_fg_pct,opponent_3p,opponent_3pa,opponent_3p_pct,opponent_ft,opponent_fta,opponent_ft_pct,opponent_orb,opponent_trb,opponent_ast,opponent_stl,opponent_blk,opponent_tov,opponent_pf,day,month
MIN,2022,@,ATL,L,76,84,27,60,.450,7,21,.333,15,20,.750,7,39,16,6,2,24,17,33,77,.429,12,28,.429,6,12,.500,7,30,21,17,4,13,19,1.0,6.0
MIN,2022,@,NYL,W,84,77,31,63,.492,7,13,.538,15,20,.750,7,36,15,4,3,15,18,32,71,.451,4,30,.133,9,13,.692,8,34,17,9,4,11,17,5.0,6.0
MIN,2022,@,NYL,L,69,88,22,67,.328,3,22,.136,22,26,.846,13,36,17,11,1,12,20,32,69,.464,12,33,.364,12,15,.800,9,35,21,5,5,13,14,7.0,6.0
MIN,2022,,WAS,L,59,76,19,58,.328,6,21,.286,15,22,.682,4,32,15,2,1,17,13,30,69,.435,10,30,.333,6,9,.667,9,39,18,6,1,9,20,10.0,6.0
MIN,2022,,IND,L,80,84,32,71,.451,5,21,.238,11,16,.688,9,36,23,6,1,10,13,33,70,.471,10,23,.435,8,12,.667,8,30,25,5,9,11,18,12.0,6.0
MIN,2022,,SEA,L,79,81,35,68,.515,6,19,.316,3,3,1.000,6,33,27,5,1,15,15,28,73,.384,12,27,.444,13,15,.867,15,35,24,5,2,12,14,14.0,6.0
MIN,2022,@,LVA,L,95,96,39,81,.481,11,32,.344,6,7,.857,11,45,26,2,4,10,16,35,78,.449,9,25,.360,17,20,.850,7,33,23,7,3,6,10,19.0,6.0
MIN,2022,@,PHO,W,84,71,28,64,.438,10,25,.400,18,20,.900,8,36,24,8,0,11,19,23,58,.397,10,30,.333,15,22,.682,4,32,15,6,2,16,19,21.0,6.0
MIN,2022,,PHO,W,100,88,34,67,.507,8,23,.348,24,29,.828,11,42,25,6,0,16,20,27,58,.466,9,28,.321,25,30,.833,2,23,16,7,4,12,22,23.0,6.0
MIN,2022,@,CHI,L,85,88,33,56,.589,6,16,.375,13,17,.765,3,28,23,4,4,17,16,33,65,.508,8,18,.444,14,17,.824,6,26,25,7,2,14,16,26.0,6.0
MIN,2022,,DAL,W,92,64,34,80,.425,12,29,.414,12,17,.706,17,53,22,7,6,13,22,17,59,.288,5,16,.313,25,32,.781,5,30,10,4,5,10,14,28.0,6.0
MIN,2022,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,,
MIN,2022,,LVA,L,85,91,31,68,.456,11,25,.440,12,16,.750,6,29,19,8,3,13,17,36,70,.514,9,24,.375,10,13,.769,7,34,25,8,5,14,15,1.0,7.0
MIN,2022,,LVA,W,102,71,37,74,.500,12,29,.414,16,23,.696,15,53,26,5,3,10,12,25,68,.368,12,37,.324,9,11,.818,1,25,17,6,4,6,15,3.0,7.0
MIN,2022,,CHI,W,81,78,30,62,.484,4,14,.286,17,20,.850,6,32,21,13,1,15,12,31,78,.397,10,33,.303,6,7,.857,12,38,24,7,4,14,14,6.0,7.0
MIN,2022,,PHO,W,118,107,41,86,.477,11,27,.407,25,35,.714,19,55,27,5,1,19,21,37,100,.370,15,50,.300,18,24,.750,21,44,27,13,9,8,32,12.0,7.0
MIN,2022,,DAL,L,87,92,30,70,.429,6,15,.400,21,26,.808,14,40,13,6,1,14,22,33,69,.478,7,20,.350,19,23,.826,7,28,25,7,4,12,22,14.0,7.0
MIN,2022,@,IND,W,87,77,32,72,.444,5,20,.250,18,19,.947,6,41,26,5,3,15,19,26,71,.366,5,22,.227,20,28,.714,8,37,20,8,4,12,23,15.0,7.0
MIN,2022,@,WAS,L,57,70,22,66,.333,4,20,.200,9,12,.750,7,45,14,4,2,16,12,26,69,.377,7,25,.280,11,12,.917,4,38,21,12,5,8,12,17.0,7.0
MIN,2022,,CON,L,84,94,34,62,.548,5,16,.313,11,13,.846,7,28,24,4,3,16,15,37,67,.552,10,21,.476,10,13,.769,4,22,27,9,2,9,16,22.0,7.0
MIN,2022,,CON,L,79,86,30,70,.429,6,13,.462,13,14,.929,10,28,18,7,2,17,19,31,67,.463,8,20,.400,16,20,.800,13,40,22,10,2,18,15,24.0,7.0
MIN,2022,@,ATL,W,92,85,35,63,.556,8,15,.533,14,21,.667,2,38,21,4,4,16,25,27,70,.386,5,17,.294,26,29,.897,6,30,13,11,3,10,22,28.0,7.0
MIN,2022,@,LAS,W,84,77,31,57,.544,6,11,.545,16,21,.762,5,38,23,7,3,19,13,30,83,.361,6,25,.240,11,12,.917,8,29,20,11,3,7,16,31.0,7.0
MIN,2022,@,SEA,L,77,89,32,69,.464,6,22,.273,7,9,.778,5,33,25,5,3,14,10,35,70,.500,11,25,.440,8,11,.727,3,33,28,9,3,10,13,3.0,8.0
MIN,2022,,ATL,W,81,71,31,66,.470,12,26,.462,7,7,1.000,6,33,26,4,5,13,17,25,64,.391,7,22,.318,14,20,.700,9,32,18,6,1,10,14,7.0,8.0
MIN,2022,@,PHO,W,86,77,30,65,.462,6,17,.353,20,24,.833,13,38,21,5,2,12,13,28,67,.418,13,31,.419,8,8,1.000,9,27,20,8,4,12,21,10.0,8.0
MIN,2022,,SEA,L,69,96,23,63,.365,4,13,.308,19,21,.905,7,30,16,8,2,14,12,38,72,.528,12,27,.444,8,11,.727,9,39,29,10,3,11,19,12.0,8.0
MIN,2022,@,CON,L,83,90,32,70,.457,11,31,.355,8,10,.800,8,32,15,7,2,12,17,36,68,.529,5,14,.357,13,20,.650,8,36,24,7,4,9,13,14.0,8.0
NYL,2022,,CON,W,81,79,28,59,.475,10,25,.400,15,21,.714,7,27,17,9,4,15,25,27,64,.422,4,17,.235,21,28,.750,11,34,16,10,6,15,19,7.0,5.0
NYL,2022,@,CHI,L,50,83,20,60,.333,2,15,.133,8,9,.889,6,31,16,3,5,14,14,31,68,.456,10,22,.455,11,13,.846,7,36,20,5,6,7,14,11.0,5.0
NYL,2022,,IND,L,86,92,29,80,.363,10,25,.400,18,21,.857,5,33,17,12,4,17,22,31,81,.383,7,22,.318,23,29,.793,16,57,12,9,5,20,23,13.0,5.0
NYL,2022,,DAL,L,71,81,29,60,.483,7,22,.318,6,11,.545,4,28,18,7,4,17,20,28,63,.444,9,20,.450,16,20,.800,8,33,16,6,2,14,19,15.0,5.0
NYL,2022,,CON,L,65,92,22,52,.423,7,22,.318,14,18,.778,5,28,13,9,2,29,22,30,62,.484,7,15,.467,25,28,.893,5,26,16,16,2,17,21,17.0,5.0
NYL,2022,@,MIN,L,78,84,28,71,.394,9,32,.281,13,18,.722,9,39,24,4,6,13,20,26,70,.371,5,14,.357,27,33,.818,12,45,17,7,3,10,16,24.0,5.0
NYL,2022,@,SEA,L,71,79,24,71,.338,9,32,.281,14,14,1.000,15,50,19,5,6,21,27,25,72,.347,7,24,.292,22,27,.815,9,38,16,13,5,11,15,27.0,5.0
NYL,2022,@,SEA,L,61,92,22,65,.338,7,27,.259,10,11,.909,7,32,20,8,3,17,10,36,73,.493,13,24,.542,7,7,1.000,9,40,24,13,3,11,15,29.0,5.0
NYL,2022,,IND,W,87,74,28,62,.452,11,33,.333,20,24,.833,8,39,18,2,9,12,16,25,76,.329,9,26,.346,15,15,1.000,11,33,18,6,4,8,18,1.0,6.0
NYL,2022,@,WAS,W,74,70,23,63,.365,11,34,.324,17,18,.944,7,34,15,10,5,12,16,28,70,.400,5,21,.238,9,14,.643,11,39,16,6,2,14,15,3.0,6.0
NYL,2022,,MIN,L,77,84,32,71,.451,4,30,.133,9,13,.692,8,34,17,9,4,11,17,31,63,.492,7,13,.538,15,20,.750,7,36,15,4,3,15,18,5.0,6.0
NYL,2022,,MIN,W,88,69,32,69,.464,12,33,.364,12,15,.800,9,35,21,5,5,13,14,22,67,.328,3,22,.136,22,26,.846,13,36,17,11,1,12,20,7.0,6.0
NYL,2022,@,IND,W,97,83,38,65,.585,13,28,.464,8,8,1.000,4,33,31,2,2,12,14,31,75,.413,4,14,.286,17,21,.810,10,29,19,5,0,5,13,10.0,6.0
NYL,2022,,CHI,L,86,88,32,66,.485,11,23,.478,11,12,.917,2,26,22,4,6,14,18,35,76,.461,6,18,.333,12,14,.857,12,41,28,4,6,12,18,12.0,6.0
NYL,2022,,WAS,W,77,65,31,69,.449,6,31,.194,9,13,.692,5,38,21,9,3,10,14,24,65,.369,8,29,.276,9,14,.643,5,37,14,6,4,13,14,16.0,6.0
NYL,2022,,SEA,L,72,81,30,75,.400,10,27,.370,2,5,.400,8,43,20,5,4,12,15,32,75,.427,10,27,.370,7,8,.875,5,38,21,6,4,10,11,19.0,6.0
NYL,2022,@,CON,W,81,77,31,69,.449,13,32,.406,6,8,.750,5,33,25,2,6,11,14,31,74,.419,5,15,.333,10,12,.833,8,34,16,4,2,10,12,22.0,6.0
NYL,2022,@,ATL,W,89,77,32,68,.471,16,35,.457,9,15,.600,9,39,23,5,3,16,17,26,71,.366,7,17,.412,18,20,.900,9,31,13,8,5,10,14,24.0,6.0
NYL,2022,,ATL,L,81,92,26,66,.394,10,31,.323,19,24,.792,6,35,19,7,7,17,26,31,81,.383,9,24,.375,21,26,.808,12,41,21,8,3,15,25,30.0,6.0
NYL,2022,@,LAS,L,74,84,27,68,.397,12,33,.364,8,12,.667,7,28,22,7,2,17,16,30,64,.469,6,16,.375,18,22,.818,8,37,19,8,4,14,13,3.0,7.0
NYL,2022,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,,
NYL,2022,@,LVA,W,116,107,42,73,.575,18,31,.581,14,16,.875,6,35,35,2,3,8,19,34,69,.493,13,27,.481,26,30,.867,6,31,22,4,1,7,13,6.0,7.0
NYL,2022,@,PHO,L,81,84,30,71,.423,7,23,.304,14,16,.875,11,40,20,5,5,15,21,27,66,.409,9,30,.300,21,24,.875,6,30,20,11,4,9,17,7.0,7.0
NYL,2022,,LVA,L,101,107,34,76,.447,15,31,.484,18,22,.818,9,27,24,8,4,12,25,33,64,.516,7,21,.333,34,35,.971,8,36,21,8,3,14,18,12.0,7.0
NYL,2022,,LVA,L,74,108,22,63,.349,8,26,.308,22,25,.880,5,30,18,5,5,12,15,38,71,.535,16,33,.485,16,21,.762,6,40,32,9,3,10,16,14.0,7.0
NYL,2022,@,CON,L,63,82,24,66,.364,9,27,.333,6,6,1.000,6,26,18,7,8,18,18,30,61,.492,5,11,.455,17,24,.708,8,39,20,11,2,12,9,19.0,7.0
NYL,2022,@,WAS,L,69,78,26,62,.419,8,26,.308,9,10,.900,4,32,17,7,2,15,19,29,66,.439,5,21,.238,15,18,.833,7,35,18,8,2,11,10,21.0,7.0
NYL,2022,,CHI,W,83,80,31,72,.431,7,18,.389,14,15,.933,11,41,22,7,3,19,24,27,73,.370,3,24,.125,23,29,.793,12,36,16,12,3,8,17,23.0,7.0
NYL,2022,@,CHI,L,81,89,28,65,.431,7,26,.269,18,20,.900,7,31,22,8,6,18,21,30,67,.448,7,18,.389,22,27,.815,8,33,22,10,2,13,14,29.0,7.0
NYL,2022,,PHO,W,89,69,35,71,.493,12,26,.462,7,9,.778,10,42,32,5,0,16,15,24,64,.375,6,25,.240,15,16,.938,5,26,20,5,6,12,14,31.0,7.0
NYL,2022,,LAS,W,102,73,37,64,.578,11,26,.423,17,19,.895,10,39,25,10,2,19,13,31,75,.413,2,16,.125,9,12,.750,9,26,17,13,1,11,18,2.0,8.0
NYL,2022,,LAS,W,64,61,23,73,.315,7,28,.250,11,14,.786,10,39,17,8,3,10,14,24,60,.400,4,17,.235,9,9,1.000,4,34,17,4,6,16,19,3.0,8.0
NYL,2022,@,PHO,L,62,76,21,68,.309,7,32,.219,13,16,.813,7,35,18,8,3,12,23,27,72,.375,8,27,.296,14,16,.875,9,40,15,4,3,13,18,6.0,8.0
NYL,2022,@,DAL,L,77,86,27,62,.435,11,30,.367,12,12,1.000,5,28,15,4,2,14,17,32,66,.485,8,22,.364,14,20,.700,9,31,15,8,5,10,15,8.0,8.0
NYL,2022,@,DAL,W,91,73,34,62,.548,13,27,.481,10,11,.909,5,32,21,4,5,12,20,23,67,.343,7,19,.368,20,25,.800,13,33,12,4,3,9,14,10.0,8.0
NYL,2022,@,ATL,W,80,70,31,66,.470,4,16,.250,14,18,.778,6,37,20,4,3,11,17,24,64,.375,5,19,.263,17,24,.708,9,36,13,5,1,12,15,12.0,8.0
NYL,2022,,ATL,W,87,83,27,60,.450,15,32,.469,18,22,.818,4,34,23,3,4,16,18,27,74,.365,10,31,.323,19,22,.864,13,38,20,9,1,10,20,14.0,8.0
PHO,2022,,LVA,L,88,106,33,73,.452,6,24,.250,16,19,.842,6,26,20,6,2,9,16,39,67,.582,11,21,.524,17,18,.944,5,38,27,2,5,16,23,6.0,5.0
PHO,2022,,SEA,W,97,77,36,63,.571,12,21,.571,13,17,.765,5,37,26,6,3,18,22,27,71,.380,11,28,.393,12,16,.750,9,29,20,10,3,15,21,11.0,5.0
PHO,2022,@,SEA,W,69,64,26,69,.377,12,32,.375,5,8,.625,7,42,19,6,2,12,14,24,77,.312,8,31,.258,8,10,.800,14,39,12,8,8,10,11,14.0,5.0
PHO,2022,@,LVA,L,74,86,26,60,.433,8,25,.320,14,15,.933,3,31,19,4,2,15,25,29,62,.468,9,23,.391,19,26,.731,3,29,19,6,3,9,20,17.0,5.0
PHO,2022,,DAL,L,84,94,29,73,.397,5,24,.208,21,23,.913,7,33,14,3,3,4,18,34,72,.472,11,25,.440,15,17,.882,7,38,25,3,8,9,20,19.0,5.0
PHO,2022,@,LVA,L,80,100,29,70,.414,9,29,.310,13,20,.650,10,33,16,3,6,15,25,34,71,.479,9,27,.333,23,30,.767,10,36,18,10,5,9,22,21.0,5.0
PHO,2022,@,LAS,L,94,99,34,60,.567,7,20,.350,19,23,.826,7,26,21,10,5,18,17,39,66,.591,8,11,.727,13,17,.765,5,24,24,10,4,14,15,25.0,5.0
PHO,2022,@,ATL,L,54,81,18,68,.265,3,19,.158,15,21,.714,10,29,9,13,7,14,15,34,70,.486,9,24,.375,4,6,.667,10,47,25,9,2,23,19,29.0,5.0
PHO,2022,@,CHI,L,70,73,28,70,.400,8,25,.320,6,11,.545,6,32,21,4,7,10,16,27,66,.409,5,19,.263,14,17,.824,6,41,18,6,3,13,15,31.0,5.0
PHO,2022,,CON,L,88,92,28,62,.452,10,31,.323,22,23,.957,4,23,22,13,3,20,27,28,59,.475,9,21,.429,27,30,.900,9,35,21,10,3,21,21,3.0,6.0
PHO,2022,,LAS,W,81,74,27,59,.458,9,24,.375,18,20,.900,4,24,17,8,4,16,19,29,59,.492,5,16,.313,11,16,.688,5,28,19,5,5,17,18,5.0,6.0
PHO,2022,,ATL,W,90,88,28,67,.418,10,31,.323,24,28,.857,7,38,19,1,6,9,14,35,79,.443,10,24,.417,8,9,.889,6,36,16,6,4,4,19,10.0,6.0
PHO,2022,@,WAS,W,99,90,36,70,.514,10,32,.313,17,21,.810,4,30,21,10,3,15,28,30,75,.400,8,29,.276,22,34,.647,14,42,23,8,1,18,19,12.0,6.0
PHO,2022,@,WAS,L,65,83,24,62,.387,10,26,.385,7,16,.438,4,35,21,7,6,16,17,30,71,.423,11,28,.393,12,13,.923,4,36,23,7,4,9,14,14.0,6.0
PHO,2022,@,IND,W,93,80,34,67,.507,8,26,.308,17,18,.944,5,33,24,6,9,12,20,29,78,.372,6,21,.286,16,18,.889,16,39,19,7,4,13,19,15.0,6.0
PHO,2022,@,DAL,L,88,93,31,65,.477,8,22,.364,18,22,.818,5,24,22,6,4,12,23,33,68,.485,12,25,.480,15,19,.789,9,31,18,4,6,12,20,17.0,6.0
PHO,2022,,MIN,L,71,84,23,58,.397,10,30,.333,15,22,.682,4,32,15,6,2,16,19,28,64,.438,10,25,.400,18,20,.900,8,36,24,8,0,11,19,21.0,6.0
PHO,2022,@,MIN,L,88,100,27,58,.466,9,28,.321,25,30,.833,2,23,16,7,4,12,22,34,67,.507,8,23,.348,24,29,.828,11,42,25,6,0,16,20,23.0,6.0
PHO,2022,@,DAL,W,83,72,29,69,.420,6,26,.231,19,24,.792,7,38,16,7,4,9,25,29,67,.433,4,21,.190,10,21,.476,6,38,21,3,4,15,24,25.0,6.0
PHO,2022,,IND,W,83,71,26,69,.377,13,33,.394,18,20,.900,9,30,19,8,5,10,22,24,60,.400,7,12,.583,16,20,.800,10,36,13,4,4,16,24,27.0,6.0
PHO,2022,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,,
PHO,2022,,IND,W,99,78,38,70,.543,9,24,.375,14,19,.737,11,32,29,7,6,8,20,27,63,.429,9,21,.429,15,21,.714,10,30,18,4,3,10,18,29.0,6.0
PHO,2022,@,CHI,L,75,91,27,66,.409,5,20,.250,16,19,.842,7,27,15,14,2,18,24,30,57,.526,10,20,.500,21,24,.875,5,37,24,6,3,20,17,2.0,7.0
PHO,2022,@,LAS,L,75,78,26,57,.456,8,27,.296,15,16,.938,6,30,21,11,3,21,25,27,60,.450,5,14,.357,19,25,.760,7,32,18,10,0,20,16,4.0,7.0
PHO,2022,,NYL,W,84,81,27,66,.409,9,30,.300,21,24,.875,6,30,20,11,4,9,17,30,71,.423,7,23,.304,14,16,.875,11,40,20,5,5,15,21,7.0,7.0
PHO,2022,@,MIN,L,107,118,37,100,.370,15,50,.300,18,24,.750,21,44,27,13,9,8,32,41,86,.477,11,27,.407,25,35,.714,19,55,27,5,1,19,21,12.0,7.0
PHO,2022,,WAS,W,80,75,26,69,.377,10,26,.385,18,20,.900,6,31,16,10,5,14,20,22,65,.338,8,27,.296,23,26,.885,11,42,15,4,2,19,19,14.0,7.0
PHO,2022,,ATL,L,75,85,26,63,.413,8,29,.276,15,20,.750,9,28,18,6,7,13,16,34,71,.479,10,23,.435,7,14,.500,16,43,18,6,2,14,19,17.0,7.0
PHO,2022,,SEA,W,94,78,30,65,.462,14,31,.452,20,21,.952,7,34,20,7,6,13,16,30,82,.366,8,28,.286,10,11,.909,17,39,22,7,0,10,17,22.0,7.0
PHO,2022,,LAS,W,90,80,32,64,.500,9,25,.360,17,21,.810,4,32,21,11,5,18,24,27,67,.403,3,21,.143,23,28,.821,6,31,18,8,2,17,21,28.0,7.0
PHO,2022,@,NYL,L,69,89,24,64,.375,6,25,.240,15,16,.938,5,26,20,5,6,12,14,35,71,.493,12,26,.462,7,9,.778,10,42,32,5,0,16,15,31.0,7.0
PHO,2022,@,CON,L,63,87,23,64,.359,6,27,.222,11,16,.688,9,33,13,7,6,18,19,34,74,.459,7,20,.350,12,17,.706,14,44,24,5,3,11,16,2.0,8.0
PHO,2022,@,CON,L,64,77,23,69,.333,9,26,.346,9,12,.750,13,29,18,7,6,14,17,26,71,.366,6,19,.316,19,25,.760,21,54,14,10,2,18,17,4.0,8.0
PHO,2022,,NYL,W,76,62,27,72,.375,8,27,.296,14,16,.875,9,40,15,4,3,13,18,21,68,.309,7,32,.219,13,16,.813,7,35,18,8,3,12,23,6.0,8.0
PHO,2022,,MIN,L,77,86,28,67,.418,13,31,.419,8,8,1.000,9,27,20,8,4,12,21,30,65,.462,6,17,.353,20,24,.833,13,38,21,5,2,12,13,10.0,8.0
PHO,2022,,DAL,W,86,74,35,68,.515,11,22,.500,5,6,.833,6,25,25,8,2,9,14,28,62,.452,9,21,.429,9,14,.643,11,31,17,4,5,16,11,12.0,8.0
PHO,2022,,CHI,L,67,82,27,59,.458,3,13,.231,10,12,.833,2,35,17,4,1,18,13,32,71,.451,11,27,.407,7,7,1.000,5,26,26,8,5,12,14,14.0,8.0
SEA,2022,,MIN,W,97,74,35,66,.530,12,25,.480,15,15,1.000,4,29,26,14,8,14,17,31,79,.392,4,21,.190,8,11,.727,13,37,23,9,3,17,17,6.0,5.0
SEA,2022,@,LVA,L,74,85,27,76,.355,11,34,.324,9,11,.818,7,30,17,6,8,10,19,30,67,.448,7,18,.389,18,22,.818,7,45,18,5,10,16,21,8.0,5.0
SEA,2022,@,PHO,L,77,97,27,71,.380,11,28,.393,12,16,.750,9,29,20,10,3,15,21,36,63,.571,12,21,.571,13,17,.765,5,37,26,6,3,18,22,11.0,5.0
SEA,2022,,PHO,L,64,69,24,77,.312,8,31,.258,8,10,.800,14,39,12,8,8,10,11,26,69,.377,12,32,.375,5,8,.625,7,42,19,6,2,12,14,14.0,5.0
SEA,2022,,CHI,W,74,71,29,70,.414,8,28,.286,8,14,.571,12,35,26,10,3,16,14,30,65,.462,6,17,.353,5,7,.714,8,30,26,7,1,17,15,18.0,5.0
SEA,2022,,LAS,W,83,80,29,69,.420,8,28,.286,17,21,.810,8,32,27,9,3,10,18,32,61,.525,3,14,.214,13,17,.765,5,31,16,6,7,15,21,20.0,5.0
SEA,2022,,NYL,W,79,71,25,72,.347,7,24,.292,22,27,.815,9,38,16,13,5,11,15,24,71,.338,9,32,.281,14,14,1.000,15,50,19,5,6,21,27,27.0,5.0
SEA,2022,,NYL,W,92,61,36,73,.493,13,24,.542,7,7,1.000,9,40,24,13,3,11,15,22,65,.338,7,27,.259,10,11,.909,7,32,20,8,3,17,10,29.0,5.0
SEA,2022,,DAL,L,51,68,20,63,.317,5,29,.172,6,8,.750,8,31,17,6,7,16,16,26,66,.394,9,27,.333,7,11,.636,11,42,18,9,2,17,14,3.0,6.0
SEA,2022,,CON,L,86,93,34,70,.486,9,26,.346,9,13,.692,7,26,29,7,4,14,21,32,58,.552,6,16,.375,23,30,.767,6,36,28,11,2,14,19,5.0,6.0
SEA,2022,,ATL,W,72,60,25,61,.410,8,27,.296,14,15,.933,6,31,18,7,9,19,13,25,69,.362,2,19,.105,8,13,.615,9,37,15,12,2,15,19,7.0,6.0
SEA,2022,@,DAL,W,89,88,37,67,.552,7,17,.412,8,13,.615,8,34,28,7,2,17,18,30,68,.441,7,17,.412,21,22,.955,5,26,20,9,2,14,17,10.0,6.0
SEA,2022,@,DAL,W,84,79,29,62,.468,10,23,.435,16,18,.889,5,23,23,12,6,10,13,31,69,.449,6,17,.353,11,13,.846,14,39,18,7,4,19,17,12.0,6.0
SEA,2022,@,MIN,W,81,79,28,73,.384,12,27,.444,13,15,.867,15,35,24,5,2,12,14,35,68,.515,6,19,.316,3,3,1.000,6,33,27,5,1,15,15,14.0,6.0
SEA,2022,@,CON,L,71,82,28,66,.424,11,22,.500,4,8,.500,4,26,22,6,2,12,13,36,69,.522,5,20,.250,5,8,.625,6,40,25,8,5,14,14,17.0,6.0
SEA,2022,@,NYL,W,81,72,32,75,.427,10,27,.370,7,8,.875,5,38,21,6,4,10,11,30,75,.400,10,27,.370,2,5,.400,8,43,20,5,4,12,15,19.0,6.0
SEA,2022,,WAS,W,85,71,31,68,.456,12,26,.462,11,12,.917,5,36,25,5,4,7,10,26,70,.371,9,30,.300,10,12,.833,11,43,19,4,2,12,12,23.0,6.0
SEA,2022,,LAS,L,77,85,26,63,.413,8,27,.296,17,22,.773,5,26,21,9,6,14,16,34,72,.472,8,20,.400,9,13,.692,10,41,26,7,1,15,17,25.0,6.0
SEA,2022,,LVA,W,88,78,31,70,.443,14,29,.483,12,14,.857,5,33,24,10,6,12,12,29,73,.397,9,24,.375,11,12,.917,11,40,23,7,1,17,12,29.0,6.0
SEA,2022,,IND,W,73,57,25,59,.424,6,22,.273,17,23,.739,5,39,22,11,5,17,15,21,61,.344,4,17,.235,11,23,.478,7,35,13,11,2,17,17,1.0,7.0
SEA,2022,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,,
SEA,2022,@,ATL,L,76,90,22,63,.349,9,32,.281,23,26,.885,2,30,17,11,4,14,16,33,70,.471,7,18,.389,17,19,.895,9,44,24,7,0,16,23,3.0,7.0
SEA,2022,@,IND,W,95,73,37,76,.487,6,24,.250,15,16,.938,10,43,20,8,5,12,14,28,73,.384,7,20,.350,10,17,.588,9,36,14,6,1,14,16,5.0,7.0
SEA,2022,@,LAS,W,106,69,42,65,.646,8,17,.471,14,17,.824,7,36,30,9,3,12,12,26,70,.371,5,19,.263,12,13,.923,8,24,18,7,3,12,11,7.0,7.0
SEA,2022,,DAL,W,83,74,30,63,.476,7,17,.412,16,18,.889,6,34,22,6,6,14,18,27,72,.375,7,23,.304,13,18,.722,11,35,17,10,4,13,19,12.0,7.0
SEA,2022,,IND,W,81,65,30,70,.429,6,25,.240,15,18,.833,12,41,26,12,3,15,21,24,66,.364,4,24,.167,13,20,.650,11,37,14,8,2,19,20,17.0,7.0
SEA,2022,@,CHI,L,74,78,29,69,.420,7,19,.368,9,11,.818,9,28,16,5,2,14,15,32,66,.485,5,21,.238,9,11,.818,11,38,20,6,3,12,11,20.0,7.0
SEA,2022,@,PHO,L,78,94,30,82,.366,8,28,.286,10,11,.909,17,39,22,7,0,10,17,30,65,.462,14,31,.452,20,21,.952,7,34,20,7,6,13,16,22.0,7.0
SEA,2022,,ATL,W,82,72,27,63,.429,9,30,.300,19,21,.905,5,39,20,6,8,12,14,29,84,.345,6,25,.240,8,11,.727,17,45,21,5,2,10,19,24.0,7.0
SEA,2022,@,CON,L,83,88,31,64,.484,9,19,.474,12,14,.857,8,28,18,9,4,15,18,32,66,.485,8,19,.421,16,18,.889,7,31,22,9,0,16,14,28.0,7.0
SEA,2022,@,WAS,W,82,77,29,68,.426,6,21,.286,18,21,.857,8,35,21,11,2,13,13,28,67,.418,6,20,.300,15,17,.882,7,37,18,7,8,14,17,30.0,7.0
SEA,2022,@,WAS,L,75,78,26,59,.441,8,27,.296,15,18,.833,2,26,22,6,2,10,18,30,67,.448,6,17,.353,12,13,.923,7,34,19,3,2,9,16,31.0,7.0
SEA,2022,,MIN,W,89,77,35,70,.500,11,25,.440,8,11,.727,3,33,28,9,3,10,13,32,69,.464,6,22,.273,7,9,.778,5,33,25,5,3,14,10,3.0,8.0
SEA,2022,,LVA,L,81,89,29,66,.439,8,23,.348,15,20,.750,12,39,21,4,5,14,13,35,76,.461,7,27,.259,12,14,.857,11,35,24,8,2,5,17,7.0,8.0
SEA,2022,@,CHI,W,111,100,44,75,.587,11,24,.458,12,12,1.000,7,28,37,7,2,8,17,39,70,.557,7,23,.304,15,21,.714,7,30,30,5,1,13,11,9.0,8.0
SEA,2022,@,MIN,W,96,69,38,72,.528,12,27,.444,8,11,.727,9,39,29,10,3,11,19,23,63,.365,4,13,.308,19,21,.905,7,30,16,8,2,14,12,12.0,8.0
SEA,2022,@,LVA,L,100,109,38,82,.463,18,40,.450,6,7,.857,13,40,22,4,1,18,20,39,70,.557,11,27,.407,20,24,.833,5,33,26,11,3,10,11,14.0,8.0
WAS,2022,,IND,W,84,70,31,69,.449,4,18,.222,18,20,.900,6,31,20,4,5,7,12,30,72,.417,5,22,.227,5,8,.625,12,42,17,3,4,14,20,6.0,5.0
